id,name,gender,age,education,profession,income,living_with,nation,phone,job,fb_freq,yt_freq,tik_freq,use_less_than_2GB,use_2GB_to_4GB,marriage_status,number_child,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,to_hanoi,to_other,score,number_of_suggestions,number_of_plans,number_of_accept,number_of_accept_2,mobile_plan
19492,Michele Garrett,Female,22,Unknown,Life Physical Social Science,192500000.0,Single_0,England,(305)839-6348x226,Comptroller,0,3,7,16,1,Single,0,Work,Alone,Sunny,07:00,0,1,0,0,1,0,5,4,1.0,1,DATAGOLD
2428,Sherri Kelly,Female,23,Unknown,Life Physical Social Science,103200000.0,Single_0,Us,(543)210-2004x6513,Probation officer,1,3,4,22,0,Single,0,Work,Alone,Sunny,06:00,1,0,0,1,0,0,3,3,0.0,0,Unknown
16571,井上 花子,Female,21,Unknown,Life Physical Social Science,95000000.0,Single_0,Japan,19-3612-7119,script writer,0,1,4,23,0,Single,0,Work,Alone,Sunny,06:00,0,1,0,0,1,28,4,4,1.0,1,DATAGOLD
14643,Полякова Елена Афанасьевна,Female,36,Masters,Business & Financial,5862500000.0,Married_4,Russia,+7 (420) 383-37-41,Teacher of the deaf,0,6,1,7,2,Married,4,Travel,Family,Sunny,10:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
6747,王明,Female,39,Masters,Business & Financial,8313600000.0,Married_1,China,15028576581,car spray paint,0,7,2,6,2,Married,1,Visit,Alone,Sunny,18:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
11076,Brenda Zimmerman,Female,39,Masters,Business & Financial,7932000000.0,Married_2,England,591-314-9412,"Teacher, adult education",0,5,3,8,2,Married,2,Work,Alone,Sunny,07:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
5044,Kelsey Smith MD,Female,40,Masters,Business & Financial,11195000000.0,Married_1,Us,498.210.7056,Research scientist (physical sciences),0,8,2,5,2,Married,1,Work,Alone,Sunny,06:00,0,1,0,0,1,0,2,2,0.0,0,Unknown
14411,Rodney Cooper,Male,22,Bachelor,Student,5661600000.0,Single_0,England,001-943-798-5961x27326,Visual merchandiser,5,10,8,18,3,Single,0,Visit,Alone,Sunny,16:00,1,0,0,0,1,0,4,4,0.0,0,Unknown
1891,Robert Thomas,Male,22,Bachelor,Student,7407500000.0,Single_0,England,(309)231-0185,Public affairs consultant,6,20,8,17,2,Single,0,Work,Alone,Sunny,07:00,1,0,0,1,0,53,1,1,0.0,0,Unknown
17051,Eric Perez,Male,23,Bachelor,Student,10478400000.0,Single_0,Us,655-880-2684,Health promotion specialist,8,21,4,20,2,Single,0,Work,Alone,Sunny,06:00,0,1,0,0,1,0,5,5,1.0,1,DATACALL
6358,Scott Li,Male,24,Bachelor,Sales & Related,436800000.0,Single_0,England,327.798.4796,Acupuncturist,2,0,2,2,0,Single,0,Travel,Friends,Sunny,08:00,1,0,0,0,1,0,4,4,0.0,0,Unknown
7256,John Johnston,Male,23,Bachelor,Sales & Related,507500000.0,Single_0,Us,523.992.4208x60636,TEFL teacher,2,1,2,2,0,Single,0,Travel,Friends,Sunny,14:00,1,0,0,0,1,7,4,4,0.0,0,Unknown
2921,Wyatt Smith,Male,23,Bachelor,Sales & Related,430000000.0,Single_0,Us,001-495-685-5295x78484,Telecommunications researcher,3,0,2,3,1,Single,0,Travel,Friends,Sunny,11:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
7528,Adam Rice,Male,25,Bachelor,Sales & Related,387500000.0,Single_0,England,(510)341-2045,"Designer, industrial/product",2,1,1,3,1,Single,0,Travel,Friends,Sunny,13:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
12189,Vinícius Rocha,Male,22,Bachelor,Sales & Related,542400000.0,Single_0,Brazil,21 7472-1634,Cancerologist or Oncologist,3,0,3,3,1,Single,0,Travel,Friends,Sunny,15:00,1,0,0,0,1,10,4,4,0.0,0,Unknown
17984,Shane Ramos,Male,21,Bachelor,Sales & Related,384000000.0,Single_0,Us,-2191,"Buyer, industrial",3,0,2,2,0,Single,0,Travel,Friends,Sunny,13:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
1050,George Moore,Male,21,Bachelor,Sales & Related,452500000.0,Single_0,England,443.924.0778x341,Operational researcher,1,0,2,1,1,Single,0,Visit,Alone,Sunny,17:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
12394,Nathan Butler,Male,22,Bachelor,Sales & Related,480000000.0,Single_0,England,7152893156,Sport and exercise psychologist,3,0,2,2,0,Single,0,Visit,Alone,Sunny,18:00,1,0,0,0,1,0,4,4,0.0,0,Unknown
16127,吴帆,Other,25,Bachelor,Sales & Related,321600000.0,Single_0,China,18798070942,cleaner,3,0,1,3,0,Single,0,Work,Alone,Sunny,06:00,0,0,1,0,1,7,4,4,0.0,0,Unknown
16993,王鑫,Male,24,Bachelor,Sales & Related,370000000.0,Single_0,China,15695593655,Brand/chain investment management,1,1,2,1,1,Single,0,Work,Alone,Sunny,06:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
3811,Dieter Dippel,Male,40,Associate,Protective Service,7030000000.0,Married_0,Denmark,+49(0) 331837205,Bank clerk,4,0,7,6,3,Married,0,Travel,Friends,Sunny,10:00,1,0,0,0,1,20,1,1,0.0,0,Unknown
7382,Andrew Lloyd,Male,39,Associate,Protective Service,3910000000.0,Married_0,Us,923-368-2525,Insurance account manager,6,0,8,7,3,Married,0,Travel,Friends,Sunny,11:00,0,1,0,0,1,24,2,2,0.0,0,Unknown
16727,Keith Gomez,Male,40,Associate,Protective Service,12165000000.0,Married_0,Us,-9003,Health visitor,6,0,7,4,2,Married,0,Travel,Friends,Sunny,12:00,0,1,0,0,1,19,2,2,0.0,0,Unknown
3465,Monica Harris,Other,38,Associate,Protective Service,6395000000.0,Married_0,Us,967.591.9538,Retail buyer,8,0,8,8,3,Married,0,Travel,Friends,Sunny,18:00,0,1,0,0,1,27,4,4,0.0,0,Unknown
7544,Matthew Ward,Male,37,Associate,Protective Service,9667500000.0,Married_0,Us,297-875-9984x164,Prison officer,4,0,8,8,1,Married,0,Travel,Family,Sunny,08:00,1,0,0,0,1,21,4,4,0.0,0,Unknown
15667,John Chapman,Male,40,Associate,Protective Service,7204800000.0,Married_0,Us,+1-420-959-4702x0009,Public librarian,6,0,6,4,3,Married,0,Visit,Alone,Sunny,18:00,1,0,0,0,1,0,4,4,0.0,0,Unknown
10921,Dr. Anthony George,Male,38,Associate,Protective Service,2540000000.0,Married_0,Us,3957954474,Operational researcher,7,0,6,5,2,Married,0,Work,Alone,Sunny,07:00,0,0,1,0,1,20,4,4,0.0,0,Unknown
7219,유성진,Male,38,Associate,Protective Service,7637500000.0,Married_0,Korea,053-432-3609,영업 및 판매 관련 관리자,7,0,8,6,1,Married,0,Work,Alone,Sunny,07:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
1847,박은영,Female,26,Associate,Management,432500000.0,Married_0,Korea,062-870-8121,Insurance planner and indirect investment securities seller,0,0,13,5,0,Married,0,Travel,Friends,Sunny,08:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
6469,Julie Adams,Female,29,Associate,Management,328800000.0,Married_0,England,392-201-3683x2293,Copy,0,0,15,7,0,Married,0,Travel,Friends,Sunny,08:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
5413,Gaby Heinrich,Female,28,Associate,Management,415000000.0,Married_0,Denmark,+49 (0) 7973 023576,Artist,0,0,17,4,0,Married,0,Travel,Friends,Sunny,13:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
10424,조지현,Female,28,Associate,Management,424800000.0,Married_0,Korea,019-042-4298,architectural painter,0,1,19,4,0,Married,0,Travel,Friends,Sunny,14:00,0,1,0,0,1,24,3,3,0.0,0,Unknown
8832,Meral Gumprich-Spieß,Female,29,Associate,Management,340800000.0,Married_0,Denmark,+49(0)0804 509761,Nurse,0,0,11,8,0,Married,0,Travel,Friends,Sunny,16:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
8171,Власова Вера Ивановна,Female,27,Associate,Management,502500000.0,Married_0,Russia,8 093 869 2092,Растениевод,0,0,14,7,0,Married,0,Travel,Family,Sunny,09:00,1,0,0,0,1,0,4,4,0.0,0,Unknown
11995,Tammy Grant,Other,30,Associate,Management,595200000.0,Married_0,England,540.343.4526x8630,Scientific laboratory technician,0,1,23,4,0,Married,0,Travel,Family,Sunny,09:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
19043,Christina Davis,Female,26,Associate,Management,485000000.0,Married_0,Australia,07-5945-7109,Merchant navy officer,0,0,22,6,0,Married,0,Travel,Family,Sunny,10:00,0,1,0,0,1,28,2,2,0.0,0,Unknown
18022,Sandra Castillo,Female,30,Associate,Management,379200000.0,Married_0,Us,827-435-8732x02270,Barrister's clerk,0,1,20,8,0,Married,0,Visit,Alone,Sunny,17:00,1,0,0,1,0,0,4,4,0.0,0,Unknown
4452,Dra. Luiza Nogueira,Female,27,Associate,Management,465600000.0,Married_0,Brazil,+55 81 7013-9479,gunsmith,0,0,19,6,0,Married,0,Visit,Alone,Sunny,16:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
6341,Melissa Ellison,Female,27,Associate,Management,467500000.0,Married_0,Us,248.683.2047,"Librarian, academic",0,0,20,7,0,Married,0,Visit,Alone,Sunny,16:00,1,0,0,0,1,27,3,3,0.0,0,Unknown
11968,鈴木 裕美子,Other,26,Associate,Management,458400000.0,Married_0,Japan,070-5058-9996,graphic designer,0,0,23,5,0,Married,0,Work,Alone,Sunny,07:00,0,0,1,0,1,0,1,1,0.0,0,Unknown
19238,Amanda Cross,Female,27,Associate,Management,309600000.0,Married_0,Us,522-327-8321x8097,Counselling psychologist,0,1,16,4,0,Married,0,Work,Alone,Sunny,06:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
10107,Diana Duncan,Female,30,Associate,Management,427500000.0,Married_0,Us,750.809.3986x6245,Operational investment banker,0,1,9,8,0,Married,0,Work,Alone,Sunny,07:00,0,1,0,0,1,18,3,3,0.0,0,Unknown
12414,Werner Hellwig,Other,24,Masters,Computer & Mathematical,1522500000.0,Single_0,Denmark,+49(0)3928 70107,Binnenschiff,0,0,3,1,0,Single,0,Travel,Friends,Sunny,10:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
13077,Michael Arnold,Male,21,Masters,Computer & Mathematical,1284000000.0,Single_0,England,(788)582-8147,Animator,0,0,1,1,0,Single,0,Travel,Friends,Sunny,10:00,1,0,0,0,1,2,3,3,0.0,0,Unknown
1251,John Montgomery,Male,23,Masters,Computer & Mathematical,1204800000.0,Single_0,England,4507906507,Clinical embryologist,0,0,3,1,0,Single,0,Travel,Friends,Sunny,13:00,1,0,0,0,1,4,4,4,0.0,0,Unknown
11557,Dakota Howell,Male,24,Masters,Computer & Mathematical,1520000000.0,Single_0,Us,6842212630,Insurance broker,0,0,3,1,0,Single,0,Travel,Friends,Sunny,00:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
9964,山崎 翼,Male,22,Masters,Computer & Mathematical,1368000000.0,Single_0,Japan,070-1718-2767,アートディレクター,0,0,2,1,0,Single,0,Travel,Friends,Sunny,00:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
14153,Jeremiah Brown,Male,23,Masters,Computer & Mathematical,1377500000.0,Single_0,Us,-5151,Surgeon,0,0,2,0,0,Single,0,Travel,Friends,Sunny,16:00,1,0,0,0,1,2,4,4,0.0,0,Unknown
15818,Robert Marquez,Other,22,Masters,Computer & Mathematical,1442400000.0,Single_0,England,+1-716-808-7337x24830,Clinical research associate,0,0,3,0,0,Single,0,Travel,Friends,Sunny,14:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
13683,Leandro Costela,Male,24,Masters,Computer & Mathematical,1442400000.0,Single_0,Brazil,84 9256-4454,Motofrete,0,0,1,0,0,Single,0,Travel,Alone,Sunny,10:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
7402,刘辉,Male,22,Masters,Computer & Mathematical,1430000000.0,Single_0,China,18810698179,arabic translator,0,0,3,0,0,Single,0,Visit,Alone,Sunny,15:00,1,0,0,1,0,0,4,4,0.0,0,Unknown
9142,孙娟,Male,21,Masters,Computer & Mathematical,1487500000.0,Single_0,China,15810796758,System Administrator/Network Administrator,0,0,2,0,0,Single,0,Visit,Alone,Sunny,16:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
8375,유서준,Male,23,Masters,Computer & Mathematical,1233600000.0,Single_0,Korea,010-7001-1932,Communications engineering technician and researcher,0,0,3,0,0,Single,0,Visit,Alone,Sunny,18:00,1,0,0,0,1,3,1,1,0.0,0,Unknown
12237,Andres Mosemann-Junck,Male,22,Masters,Computer & Mathematical,1520000000.0,Single_0,Denmark,+49(0)9186 804943,Koreanistiker,0,0,2,0,0,Single,0,Work,Alone,Sunny,06:00,0,0,1,0,1,2,4,4,0.0,0,Unknown
6294,최종수,Male,22,Masters,Computer & Mathematical,1267200000.0,Single_0,Korea,010-0249-4044,기타 직물 및 신발 관련 기계조작원 및 조립원,0,0,3,1,0,Single,0,Work,Alone,Sunny,06:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
19347,Erin Thomas,Other,21,Masters,Computer & Mathematical,1545000000.0,Single_0,England,+1-243-369-9695x05471,"Pilot, airline",0,0,3,1,0,Single,0,Work,Alone,Sunny,06:00,1,0,0,1,0,0,2,2,0.0,0,Unknown
3535,Sr. Josué da Luz,Male,23,Masters,Computer & Mathematical,1550000000.0,Single_0,Brazil,+55 (011) 3789-1596,Paper and cellulose technologist,0,0,3,1,0,Single,0,Work,Alone,Sunny,06:00,0,1,0,0,1,0,2,2,1.0,1,DATACALL
8942,Emily Alexander,Female,42,Unknown,Office & Administrative Support,717600000.0,Single_2,England,316-261-8139x427,Barista,0,1,0,0,0,Single,2,Travel,Friends,Sunny,11:00,1,0,0,0,1,0,1,1,0.0,0,Unknown
3327,Алина Федоровна Яковлева,Female,42,Unknown,Office & Administrative Support,775000000.0,Single_1,Russia,+7 (651) 678-7221,Quartermaster,1,1,0,0,0,Single,1,Travel,Friends,Sunny,15:00,1,0,0,0,1,2,3,3,0.0,0,Unknown
13055,Anna Fisher,Female,45,Unknown,Office & Administrative Support,696000000.0,Single_1,Us,653.439.6972x969,Chief Strategy Officer,0,0,0,1,0,Single,1,Travel,Alone,Sunny,10:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
8646,Tonya Flores,Female,41,Unknown,Office & Administrative Support,760800000.0,Single_2,England,(321)658-4924,Armed forces logistics/support/administrative officer,0,0,1,1,0,Single,2,Visit,Alone,Sunny,16:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
18175,Melissa Ward,Female,42,Unknown,Office & Administrative Support,920000000.0,Single_1,Us,789.254.3520,Arts development officer,0,0,1,0,0,Single,1,Work,Alone,Sunny,06:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
10005,Benjamin Rubio,Male,52,Unknown,Computer & Mathematical,1490000000.0,Married_3,Us,(855)737-3831,Occupational hygienist,0,19,0,4,1,Married,3,Travel,Friends,Sunny,10:00,0,1,0,0,1,24,2,2,0.0,0,Unknown
19644,Zachary Mcpherson,Male,60,Unknown,Computer & Mathematical,1348800000.0,Married_4,England,394-706-4571x71978,"Scientist, audiological",0,13,0,8,1,Married,4,Travel,Friends,Sunny,14:00,0,1,0,0,1,0,2,2,0.0,0,Unknown
11130,Danny Norman,Male,61,Unknown,Computer & Mathematical,1322500000.0,Married_2,Us,9305143677,Environmental consultant,0,16,0,6,1,Married,2,Travel,Family,Sunny,09:00,1,0,0,0,1,0,4,4,0.0,0,Unknown
7834,Шарапов Илья Тихонович,Male,79,Unknown,Computer & Mathematical,1545000000.0,Married_2,Russia,87180364003,DJ,0,15,0,4,0,Married,2,Travel,Family,Sunny,15:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
2247,황상훈,Male,77,Unknown,Computer & Mathematical,1428000000.0,Married_2,Korea,011-336-1322,경호원,0,12,0,4,1,Married,2,Visit,Alone,Sunny,17:00,1,0,0,1,0,0,3,3,0.0,0,Unknown
17968,Dr. Diego Mendonça,Male,61,Unknown,Computer & Mathematical,1432800000.0,Married_1,Brazil,+55 (071) 3667-8863,Contador,0,9,0,5,0,Married,1,Visit,Alone,Sunny,18:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
9644,James Gray,Male,76,Unknown,Computer & Mathematical,1368000000.0,Married_1,Us,962.563.3926x056,Early years teacher,0,19,0,4,1,Married,1,Work,Alone,Sunny,06:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
19145,Timothy Palmer,Male,58,Unknown,Computer & Mathematical,1560000000.0,Married_1,England,783.693.0636,"Teacher, primary school",0,21,0,5,1,Married,1,Work,Alone,Sunny,07:00,0,0,1,0,1,0,1,1,0.0,0,Unknown
17431,Dipl.-Ing. Gotthard Huhn B.Eng.,Male,56,Unknown,Computer & Mathematical,1365600000.0,Married_1,Denmark,+49(0)5942 857479,Chemist,0,20,0,6,1,Married,1,Work,Alone,Sunny,07:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
19990,Rhavi Vieira,Other,32,Bachelor,Sales & Related,828000000.0,Single_0,Brazil,41 6754 3132,Announcer,5,3,1,8,2,Single,0,Travel,Friends,Sunny,10:00,1,0,0,0,1,19,2,2,0.0,0,Unknown
11605,Taylor Washington,Female,32,Bachelor,Sales & Related,664800000.0,Single_0,England,+1-343-294-0001x39818,Travel agency manager,5,2,3,8,3,Single,0,Travel,Friends,Sunny,11:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
15527,Sara George,Female,31,Bachelor,Sales & Related,847500000.0,Single_0,Us,831.968.4272,Estate manager/land agent,6,1,3,5,1,Single,0,Travel,Friends,Sunny,11:00,0,1,0,0,1,16,1,1,0.0,0,Unknown
10852,Jessica Smith MD,Female,32,Bachelor,Sales & Related,720000000.0,Single_0,England,+1-329-964-6089x91775,"Production designer, theatre/television/film",7,3,3,5,3,Single,0,Travel,Friends,Sunny,17:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
19244,Robert Morales,Other,34,Bachelor,Sales & Related,715200000.0,Single_0,Us,415-392-1706x375,Operational investment banker,7,3,3,7,2,Single,0,Travel,Friends,Sunny,11:00,1,0,0,0,1,22,1,1,0.0,0,Unknown
8633,Jessica Miller,Female,33,Bachelor,Sales & Related,830000000.0,Single_0,Us,001-803-862-4391x39133,Medical laboratory scientific officer,8,2,2,8,3,Single,0,Travel,Alone,Sunny,10:00,1,0,0,0,1,23,1,1,0.0,0,Unknown
6847,刘琳,Female,32,Bachelor,Sales & Related,667200000.0,Single_0,China,18061655269,Mechanical machine tools,7,1,3,6,2,Single,0,Work,Alone,Sunny,06:00,0,0,1,0,1,0,3,3,1.0,1,DATASILVER
5878,Sarah Smith,Female,32,Bachelor,Sales & Related,840000000.0,Single_0,Us,+1-332-953-7442x710,Field seismologist,8,2,3,4,1,Single,0,Work,Alone,Sunny,06:00,0,1,0,0,1,18,3,3,0.0,0,Unknown
2663,Тихонова Валентина Харитоновна,Female,32,Unknown,Education&Training&Library,1394400000.0,Married_4,Russia,84130514849,Editor,0,3,8,8,0,Married,4,Travel,Friends,Sunny,13:00,0,1,0,0,1,19,4,4,0.0,0,Unknown
12182,Holly Anderson,Female,31,Unknown,Education&Training&Library,1411200000.0,Married_2,England,795-389-4472,"Social research officer, government",0,3,7,7,0,Married,2,Travel,Family,Sunny,08:00,0,1,0,0,1,0,2,2,0.0,0,Unknown
12828,Courtney Jones,Female,31,Unknown,Education&Training&Library,1425000000.0,Married_2,Us,+1-624-941-9240x09253,Insurance account manager,0,2,8,8,0,Married,2,Visit,Alone,Sunny,17:00,1,0,0,0,1,18,3,3,1.0,1,DATASILVER
3831,Gina Carrillo,Other,35,Unknown,Education&Training&Library,1488000000.0,Married_1,England,(259)943-3069,"Engineer, electrical",0,2,8,7,0,Married,1,Work,Alone,Sunny,06:00,0,0,1,0,1,17,5,5,0.0,0,Unknown
9616,Laura Butler,Female,32,Unknown,Education&Training&Library,1257600000.0,Married_4,England,(429)894-5779x0382,Research scientist (medical),1,2,4,4,0,Married,4,Work,Alone,Sunny,06:00,0,1,0,0,1,0,2,2,0.0,0,Unknown
3243,Natalie Singh,Female,24,Unknown,Management,810000000.0,Single_0,Australia,+61.8.1779.2278,"Pharmacist, hospital",8,0,14,1,1,Single,0,Travel,Friends,Sunny,08:00,1,0,0,0,1,24,2,2,0.0,0,Unknown
14684,Jennifer Willis,Female,25,Unknown,Management,880000000.0,Single_0,Us,001-813-649-4894,"Therapist, art",8,0,21,1,3,Single,0,Travel,Friends,Sunny,08:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
16606,Melinda Campbell,Female,25,Unknown,Management,696000000.0,Single_0,Australia,(03)16436414,"Nurse, learning disability",7,1,15,3,1,Single,0,Travel,Friends,Sunny,08:00,0,1,0,0,1,1,3,3,0.0,0,Unknown
4741,坂本 花子,Female,21,Unknown,Management,876000000.0,Single_0,Japan,080-4522-7933,navigator,8,1,22,1,3,Single,0,Travel,Friends,Sunny,11:00,1,0,0,0,1,35,1,1,0.0,0,Unknown
14172,Julia Torres,Female,25,Unknown,Management,685000000.0,Single_0,England,+1-925-307-7432x1570,Ship broker,6,1,16,3,1,Single,0,Travel,Friends,Sunny,14:00,0,1,0,0,1,27,4,4,0.0,0,Unknown
5203,Laura Moore,Other,24,Unknown,Management,871200000.0,Single_0,Australia,839816058,Music therapist,4,1,21,1,3,Single,0,Travel,Friends,Sunny,14:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
2108,Bianca Brown,Female,25,Unknown,Management,655200000.0,Single_0,England,677-694-5620,Communications engineer,6,1,21,2,3,Single,0,Travel,Friends,Sunny,17:00,1,0,0,0,1,0,4,4,0.0,0,Unknown
16040,Katherine Donaldson,Female,21,Unknown,Management,664800000.0,Single_0,Us,001-394-418-4543x4678,Oceanographer,8,1,11,1,1,Single,0,Travel,Friends,Sunny,15:00,0,1,0,0,1,22,4,4,0.0,0,Unknown
16113,Jennifer Gonzalez,Female,22,Unknown,Management,762500000.0,Single_0,England,001-988-834-9350x16203,Accounting technician,8,1,11,3,2,Single,0,Travel,Friends,Sunny,13:00,1,0,0,0,1,0,1,1,0.0,0,Unknown
8279,Megan Garcia,Female,22,Unknown,Management,878400000.0,Single_0,England,001-779-942-4103,Estate agent,8,1,14,1,2,Single,0,Travel,Alone,Sunny,08:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
16905,Amy Jennings,Female,25,Unknown,Management,827500000.0,Single_0,England,377-410-5803x6571,Forensic scientist,4,1,21,2,3,Single,0,Visit,Alone,Sunny,15:00,1,0,0,0,1,0,4,4,0.0,0,Unknown
8416,Karen Brown,Female,25,Unknown,Management,700000000.0,Single_0,Us,717-341-4594,Airline pilot,4,1,9,1,3,Single,0,Work,Alone,Sunny,07:00,0,0,1,0,1,0,2,2,0.0,0,Unknown
9259,Dana Simmons,Female,23,Unknown,Management,907500000.0,Single_0,England,+1-269-824-0924x735,Retail buyer,4,0,22,3,3,Single,0,Work,Alone,Sunny,07:00,0,1,0,0,1,32,2,2,0.0,0,Unknown
6629,Jeffrey Ruiz,Male,30,Unknown,Computer & Mathematical,2335000000.0,Single_0,Us,001-649-444-4809x0928,"Surveyor, commercial/residential",17,9,9,17,9,Single,0,Travel,Friends,Sunny,13:00,1,0,0,0,1,0,4,4,1.0,1,DATASILVER
19227,Justin Johnson,Other,29,Unknown,Computer & Mathematical,2320800000.0,Single_0,Us,001-708-415-5606x16330,"Administrator, Civil Service",19,23,19,20,20,Single,0,Travel,Friends,Sunny,16:00,1,0,0,0,1,101,3,3,0.0,0,Unknown
13436,熊秀荣,Male,26,Unknown,Computer & Mathematical,2422500000.0,Single_0,China,18953632519,other,20,11,13,19,23,Single,0,Travel,Friends,Sunny,00:00,1,0,0,0,1,0,3,3,1.0,1,DATASILVER
10184,万娟,Female,75,Unknown,Transportation & Material Moving,2037600000.0,Married_1,China,14762025908,Insurance back office,0,0,7,12,0,Married,1,Travel,Friends,Sunny,09:00,1,0,0,0,1,19,4,4,1.0,1,DATAGOLD
5383,坂本 美加子,Female,50,Unknown,Transportation & Material Moving,1888800000.0,Married_1,Japan,090-6122-4070,enka singer,0,0,4,13,1,Married,1,Travel,Friends,Sunny,11:00,0,1,0,0,1,18,1,1,0.0,0,Unknown
18745,Laura Welch,Female,70,Unknown,Transportation & Material Moving,1947500000.0,Married_3,England,338.637.4580x578,Hydrologist,0,0,8,11,1,Married,3,Travel,Family,Sunny,08:00,0,1,0,0,1,20,2,2,0.0,0,Unknown
11737,Erica Martinez,Female,54,Unknown,Transportation & Material Moving,1872000000.0,Married_1,Us,233-311-8689x657,"Social research officer, government",0,0,7,16,1,Married,1,Travel,Family,Sunny,10:00,0,1,0,0,1,24,1,1,0.0,0,Unknown
11126,加藤 知実,Other,63,Unknown,Transportation & Material Moving,2095200000.0,Married_1,Japan,79-3514-3145,高等学校教員,0,0,8,13,1,Married,1,Visit,Alone,Sunny,18:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
9597,吴洁,Female,66,Unknown,Transportation & Material Moving,2020000000.0,Married_1,China,18636810517,Public Health/Disease Control,0,0,8,12,0,Married,1,Visit,Alone,Sunny,16:00,1,0,0,0,1,0,4,4,0.0,0,Unknown
15966,Laurie Smith,Female,52,Unknown,Transportation & Material Moving,1840800000.0,Married_4,England,5509722026,Air traffic controller,0,0,5,9,0,Married,4,Work,Alone,Sunny,07:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
4575,袁超,Female,63,Unknown,Transportation & Material Moving,2102500000.0,Married_1,China,13179284575,other,0,0,8,19,1,Married,1,Work,Alone,Sunny,07:00,0,0,1,0,1,0,2,2,0.0,0,Unknown
16425,Tiffany Gomez,Female,65,Unknown,Transportation & Material Moving,2066400000.0,Married_2,England,+1-680-798-6777x95665,"Administrator, charities/voluntary organisations",0,0,7,15,1,Married,2,Work,Alone,Sunny,07:00,0,1,0,0,1,23,4,4,0.0,0,Unknown
4194,林 直子,Female,75,Unknown,Transportation & Material Moving,2085000000.0,Married_2,Japan,070-2341-6243,civil servant,0,0,4,10,0,Married,2,Work,Alone,Sunny,07:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
11431,이지현,Female,25,Bachelor,Arts Design Entertainment Sports & Media,325000000.0,Single_0,Korea,010-6045-5352,손해사정인,8,6,6,8,0,Single,0,Travel,Friends,Sunny,08:00,1,0,0,0,1,28,4,4,1.0,1,SOCIALMEDIAGOLD
